"","LOC_ID","latitude","longitude","Year","yard_type_pavement","yard_type_garden","yard_type_landsca","yard_type_woods","yard_type_desert","hab_dcid_woods","hab_evgr_woods","hab_mixed_woods","hab_orchard","hab_park","hab_water_fresh","hab_water_salt","hab_residential","hab_industrial","hab_agricultural","hab_desert_scrub","hab_young_woods","hab_swamp","hab_marsh","evgr_trees_atleast","evgr_shrbs_atleast","dcid_trees_atleast","dcid_shrbs_atleast","fru_trees_atleast","cacti_atleast","brsh_piles_atleast","water_srcs_atleast","bird_baths_atleast","nearby_feeders","squirrels","cats","dogs","humans","housing_density","fed_yr_round","fed_in_jan","fed_in_feb","fed_in_mar","fed_in_apr","fed_in_may","fed_in_jun","fed_in_jul","fed_in_aug","fed_in_sep","fed_in_oct","fed_in_nov","fed_in_dec","numfeeders_suet","numfeeders_ground","numfeeders_hanging","numfeeders_platfrm","numfeeders_humming","numfeeders_water","numfeeders_thistle","numfeeders_fruit","numfeeders_hopper","numfeeders_tube","numfeeders_other","population_atleast","count_area_size_sq_m_atleast","create_dt","supp_food"
"483","L13716470",35.1094316,-82.7390843,2023,0,0,1,0,0,0,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,11,11,11,4,0,0,1,1,1,1,0,0,0,1,1,0,NA,NA,1,1,NA,1,1,NA,NA,1,1,NA,0,0,NA,1,2,NA,NA,0,0,1,2,5001,NA,"2022-11-20T08:42:11Z",1
"484","L13753450",35.8606925,-78.5887941,2023,0,0,1,1,0,1,NA,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,11,4,0,0,1,0,4,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,NA,1,2,NA,NA,0,1,1,3,100001,NA,"2022-11-10T09:38:00Z",1
"485","L13753450",35.8606925,-78.5887941,2021,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11,4,0,0,0,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,0,0,NA,NA,0,0,2,2,100001,100.01,"2021-03-26T18:29:45Z",NA
"486","L13753450",35.8606925,-78.5887941,2022,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11,4,0,0,0,0,4,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,NA,1,2,NA,NA,0,1,1,3,100001,NA,"2022-04-21T16:52:07Z",1
"487","L13762974",35.8403704,-78.7023121,2022,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,11,1,11,4,0,0,1,0,0,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,0,NA,NA,0,1,0,0,100001,NA,"2022-01-22T22:26:40Z",1
"488","L13762974",35.8403704,-78.7023121,2021,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,11,11,11,4,1,0,0,0,0,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,0,NA,NA,0,1,0,0,100001,0.01,"2021-02-19T13:41:01Z",NA
"489","L13769349",35.108515,-80.455543,2021,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,1,NA,NA,0,0,2,1,5001,0.01,"2021-02-20T03:06:40Z",NA
"490","L13791801",35.2810824,-82.4567008,2021,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,1,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,0,NA,NA,0,1,1,0,1,1.01,"2021-02-21T12:36:29Z",NA
"491","L13805588",35.1237128,-80.870505,2021,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,4,4,4,4,0,0,1,0,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,2,0,NA,NA,0,1,1,0,100001,0.01,"2021-02-22T12:24:55Z",NA
"492","L138143",35.8162776,-78.642025,2007,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,4,0,1,4,0,1,0,1,1,1,1,1,1,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,4,NA,NA,NA,1,1,1,100001,100.01,NA,NA
"493","L138143",35.8162776,-78.642025,2008,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,4,11,4,1,1,0,1,0,1,1,1,1,1,1,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,3,NA,NA,NA,1,NA,2,100001,100.01,"2008-05-27T21:43:29Z",NA
"494","L138143",35.8162776,-78.642025,2010,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,4,4,1,1,1,0,1,0,1,1,1,0,0,1,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,2,NA,NA,1,2,1,0,100001,100.01,"2010-05-30T21:20:53Z",NA
"495","L138143",35.8162776,-78.642025,2009,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,4,4,1,4,NA,1,0,1,1,1,0,0,1,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,2,1,NA,NA,NA,1,1,NA,100001,100.01,"2009-08-14T18:25:19Z",NA
"496","L138143",35.8162776,-78.642025,2014,0,0,1,0,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,4,4,4,4,4,0,1,0,1,0,1,0,0,0,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,1,2,NA,NA,0,1,1,1,100001,100.01,"2014-05-31T16:14:30Z",NA
"497","L138143",35.8162776,-78.642025,2023,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,11,4,4,4,0,1,0,1,0,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,0,2,NA,NA,1,0,1,2,100001,NA,"2023-05-28T11:02:28Z",1
"498","L138143",35.8162776,-78.642025,2015,0,0,1,0,0,0,0,1,0,NA,1,0,1,0,0,0,0,NA,0,4,11,4,4,4,0,1,0,1,0,1,0,1,1,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,2,2,NA,NA,1,0,1,NA,100001,100.01,"2015-08-26T21:34:51Z",NA
"499","L138143",35.8162776,-78.642025,2003,0,0,1,0,0,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,11,4,1,0,0,0,0,1,1,1,1,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,NA,NA,NA,NA,100001,375.01,NA,NA
"500","L13825648",35.786096,-78.7682088,2021,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,1,1,1,0,1,0,1,1,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,1,1,NA,NA,0,0,2,0,100001,1.01,"2021-02-24T13:53:40Z",NA
"501","L13825648",35.786096,-78.7682088,2022,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,4,4,4,1,0,1,0,1,1,1,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,1,1,2,0,NA,1,0,NA,NA,0,0,1,0,100001,NA,"2022-01-30T10:26:19Z",1
"502","L13865799",36.0852074,-79.113699,2021,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,NA,2,1,NA,NA,0,2,2,1,5001,100.01,"2021-04-17T06:46:46Z",NA
"503","L13873876",35.2096942,-83.1706077,2021,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,4,11,11,0,0,0,1,0,0,0,0,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,0,0,NA,NA,1,1,1,0,5001,0.01,"2021-02-28T15:58:20Z",NA
"504","L13886376",36.0389028,-78.9448951,2022,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,11,11,4,4,4,0,0,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,NA,1,0,NA,NA,0,1,4,0,100001,375.01,"2021-11-03T12:11:14Z",NA
"505","L1391132",35.1408653,-80.77771,2021,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,1,0,1,1,1,0,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,1,NA,NA,0,0,2,0,100001,100.01,"2020-12-21T20:00:29Z",NA
"506","L1391132",35.1408653,-80.77771,2017,0,0,1,1,0,1,0,1,0,NA,0,0,1,0,0,0,0,NA,0,4,4,4,4,1,0,1,1,1,0,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,100001,100.01,"2016-12-13T17:20:10Z",NA
"507","L1391132",35.1408653,-80.77771,2012,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,4,4,4,4,4,0,1,1,1,0,1,1,NA,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,100001,1.01,"2012-01-24T21:38:35Z",NA
"508","L1391132",35.1408653,-80.77771,2014,0,0,1,1,0,1,0,1,0,NA,1,0,1,0,0,0,1,NA,0,4,4,4,4,4,0,1,1,1,0,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,0,2,0,100001,100.01,"2014-02-22T06:31:08Z",NA
"509","L1391132",35.1408653,-80.77771,2022,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,4,4,4,1,0,1,1,1,0,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,1,NA,NA,0,0,2,0,100001,NA,"2021-11-23T14:21:43Z",1
"510","L1391132",35.1408653,-80.77771,2018,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,1,0,1,1,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,1,NA,NA,0,0,2,0,100001,100.01,"2017-12-04T13:16:29Z",NA
"511","L1391132",35.1408653,-80.77771,2016,0,0,1,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,NA,0,4,4,4,4,1,0,1,1,1,1,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,100001,375.01,"2015-12-08T17:37:10Z",NA
"512","L1391132",35.1408653,-80.77771,2015,0,0,1,1,0,1,0,1,0,NA,1,0,1,0,0,0,1,NA,0,4,4,4,4,4,0,1,1,1,0,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,100001,100.01,"2014-11-17T07:06:15Z",NA
"513","L1391132",35.1408653,-80.77771,2019,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,1,0,1,1,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,1,NA,NA,0,0,2,0,100001,100.01,"2018-11-15T14:28:19Z",NA
"514","L1391132",35.1408653,-80.77771,2020,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,1,0,1,1,1,0,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,1,NA,NA,0,0,2,0,100001,100.01,"2019-11-19T15:07:37Z",NA
"515","L13948659",36.007223,-78.4498953,2022,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,4,4,4,4,1,0,1,1,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,1,0,2,1,1,375.01,"2021-11-06T09:47:36Z",NA
"516","L13948659",36.007223,-78.4498953,2021,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,4,4,4,4,4,0,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,3,0,1,375.01,"2021-03-07T10:40:02Z",NA
"517","L13958326",35.3946851,-80.4955856,2021,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,4,4,4,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,NA,3,0,NA,NA,0,0,3,1,25001,100.01,"2021-03-07T19:20:47Z",NA
"518","L13958621",36.0174484,-79.1610754,2023,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,11,11,11,4,1,0,4,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,0,2,0,5001,NA,"2022-12-28T20:56:40Z",1
"519","L13958621",36.0174484,-79.1610754,2022,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,11,11,11,4,1,0,4,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,0,0,2,0,5001,NA,"2021-12-12T19:43:00Z",1
"520","L13958621",36.0174484,-79.1610754,2021,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,11,11,11,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,2,NA,NA,0,0,2,0,1,0.01,"2021-03-07T19:47:52Z",NA
"521","L1396612",35.7177048,-78.780365,2012,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,4,11,11,4,0,0,1,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,2,NA,1,1,NA,NA,NA,NA,3,NA,100001,375.01,"2012-01-29T11:33:32Z",NA
"522","L1396612",35.7177048,-78.780365,2018,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,11,11,11,11,11,0,4,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,2,0,NA,NA,1,1,6,3,100001,375.01,"2017-12-22T18:31:19Z",NA
"523","L1396612",35.7177048,-78.780365,2019,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,11,11,11,11,11,0,4,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,2,0,NA,NA,1,1,5,2,100001,375.01,"2018-12-28T11:05:38Z",NA
"524","L1396612",35.7177048,-78.780365,2017,0,0,1,1,0,1,0,1,0,NA,1,0,1,1,0,0,0,NA,0,11,11,11,11,11,0,4,0,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,2,3,NA,NA,1,1,6,1,100001,375.01,"2016-12-07T19:25:26Z",NA
"525","L1396612",35.7177048,-78.780365,2015,0,0,1,1,0,1,0,1,0,NA,1,0,1,1,0,0,0,NA,0,11,11,11,11,4,0,1,1,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,3,5,NA,NA,1,1,6,1,100001,375.01,"2015-02-13T18:25:58Z",NA
"526","L1396612",35.7177048,-78.780365,2022,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,11,11,11,11,11,0,4,0,1,1,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,2,0,NA,NA,1,1,8,2,100001,NA,"2021-11-12T17:55:44Z",1
"527","L1396612",35.7177048,-78.780365,2013,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,11,11,11,11,4,0,1,0,1,1,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,4,NA,NA,1,NA,6,NA,100001,375.01,"2013-01-18T16:44:38Z",NA
"528","L1396612",35.7177048,-78.780365,2023,0,0,1,1,0,1,NA,1,0,1,1,NA,1,1,0,0,0,0,0,11,11,11,11,11,0,4,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,2,0,NA,NA,1,1,8,2,100001,NA,"2022-11-20T13:16:40Z",1
"529","L1396612",35.7177048,-78.780365,2014,0,0,1,1,0,1,0,1,0,NA,1,0,1,0,0,0,1,NA,0,11,11,11,11,11,0,1,1,1,0,1,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,0,5,NA,NA,0,0,7,1,100001,375.01,"2013-11-26T17:56:21Z",NA
"530","L13972108",35.1029536,-80.5077888,2022,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11,1,0,0,0,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,1,1,NA,NA,0,0,2,0,1,NA,"2022-04-29T10:52:33Z",1
"531","L13972108",35.1029536,-80.5077888,2023,0,0,1,1,0,0,NA,1,0,0,0,NA,1,0,1,0,0,0,0,1,0,11,1,0,0,0,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,1,1,NA,NA,0,0,2,0,1,NA,"2022-12-06T11:34:23Z",1
"532","L13972108",35.1029536,-80.5077888,2021,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11,1,0,0,0,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,1,1,NA,NA,0,0,2,0,1,375.01,"2021-03-09T08:49:03Z",NA
"533","L13973636",35.7422019,-76.9673268,2021,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4,4,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,0.01,"2021-03-09T11:22:53Z",NA
"534","L13973636",35.7422019,-76.9673268,2022,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4,4,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,0,NA,NA,0,1,1,0,1,NA,"2021-11-22T11:22:37Z",1
"535","L13975553",35.5798462,-77.3416101,2021,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,25001,1.01,"2021-04-19T20:00:25Z",NA
"536","L13987383",35.28771,-79.1089278,2022,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,1,4,1,1,1,1,0,0,1,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,NA,NA,0,1,0,0,1,NA,"2022-01-23T14:34:17Z",1
"537","L13987383",35.28771,-79.1089278,2021,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,4,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1.01,"2021-03-10T17:25:21Z",NA
"538","L13998711",35.139387,-80.7429,2021,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,1,NA,NA,1,0,1,1,100001,1.01,"2021-03-11T21:13:20Z",NA
"539","L14044588",35.7271964,-81.2570447,2023,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,2,0,NA,NA,0,2,1,0,5001,NA,"2022-12-06T10:17:14Z",1
"540","L14044588",35.7271964,-81.2570447,2021,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,1,1,1,1,1,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,0,NA,NA,0,2,1,0,5001,375.01,"2021-03-15T14:55:09Z",NA
"541","L14044588",35.7271964,-81.2570447,2022,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,4,1,0,0,0,0,0,1,1,1,1,1,1,2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,2,0,NA,NA,0,2,1,0,5001,NA,"2021-11-15T16:29:51Z",1
"542","L14089322",36.0894008,-80.2879319,2021,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,4,11,11,0,0,1,0,0,1,1,0,0,1,3,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,NA,0,2,0,0,100001,100.01,"2021-03-20T10:18:59Z",NA
"543","L14089322",36.0894008,-80.2879319,2023,0,0,1,0,0,0,NA,0,0,0,0,NA,1,1,0,0,0,0,0,4,4,11,11,1,0,1,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,NA,0,1,NA,NA,0,2,0,0,100001,NA,"2022-12-09T23:25:51Z",1
"544","L14089322",36.0894008,-80.2879319,2022,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,4,11,11,1,0,1,0,0,1,1,1,0,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,NA,0,1,NA,NA,0,2,0,0,100001,NA,"2022-05-04T14:05:20Z",1
"545","L14098515",34.8919976,-79.4449223,2023,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,4,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,5,2,NA,1,2,NA,NA,0,4,1,0,1,NA,"2022-12-30T08:12:13Z",1
"546","L14098515",34.8919976,-79.4449223,2022,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,4,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,NA,1,2,NA,NA,0,2,1,0,25001,NA,"2021-12-13T15:44:52Z",1
"547","L14098515",34.8919976,-79.4449223,2021,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,4,4,1,4,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,NA,0,2,NA,NA,0,6,2,0,1,100.01,"2021-03-20T18:31:31Z",NA
"548","L14115863",35.3568471,-82.4149242,2021,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,11,4,4,1,0,0,1,0,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5001,100.01,"2021-03-21T19:32:00Z",NA
"549","L14115943",35.2886442,-82.4326584,2021,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,11,11,11,11,NA,NA,1,1,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001,375.01,"2021-03-21T19:35:58Z",NA
"550","L14116001",35.566982,-82.5449274,2021,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,11,11,11,11,11,NA,11,4,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001,375.01,"2021-03-21T19:39:43Z",NA
"551","L14136000",35.9199813,-79.0021417,2022,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,11,11,11,4,0,1,1,4,1,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,NA,5,1,NA,NA,0,0,5,0,25001,NA,"2021-12-04T15:26:17Z",1
"552","L14136000",35.9199813,-79.0021417,2023,0,0,1,1,0,0,NA,1,0,1,1,NA,1,0,0,0,0,0,0,4,11,11,11,4,0,1,1,4,1,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,NA,7,2,NA,NA,0,0,5,0,25001,NA,"2022-11-02T14:58:21Z",1
"553","L14207735",35.6731777,-82.6191187,2021,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,2,NA,NA,0,4,1,0,1,1.01,"2021-03-29T15:29:32Z",NA
"554","L14249357",35.5750595,-82.6053292,2021,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,4,1,4,NA,NA,1,0,1,0,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,NA,25001,100.01,"2021-04-01T10:46:18Z",NA
"555","L14250293",36.1290944,-79.8199786,2022,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,4,1,1,0,1,0,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,1,1,0,100001,NA,"2022-01-03T14:41:35Z",1
"556","L14250293",36.1290944,-79.8199786,2021,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,4,1,1,0,1,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,NA,NA,0,1,1,0,100001,0.01,"2021-04-01T11:57:02Z",NA
"557","L14250293",36.1290944,-79.8199786,2023,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,4,1,1,0,1,0,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,1,1,0,100001,NA,"2023-01-16T09:26:27Z",1
"558","L14259282",35.9549175,-78.9588522,2021,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,4,NA,NA,NA,NA,NA,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,100001,0.01,"2021-04-02T08:50:28Z",NA
"559","L14374952",35.0863889,-76.653156,2021,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,11,11,11,11,1,0,11,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,3,NA,NA,0,1,5,0,1,100.01,"2021-04-08T18:11:02Z",NA
"560","L14423623",34.1821245,-78.0219914,2021,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,4,0,1,1,1,1,1,0,0,1,1,3,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,0,0,NA,0,0,NA,NA,0,2,0,0,5001,1.01,"2021-04-11T18:30:42Z",NA
"561","L14471011",35.8492885,-82.0903939,2021,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,0,0,1,375.01,"2021-04-28T08:23:51Z",NA
